"Hospital beds (per 1,000 people)",Bhutan,BTN,2.2
"Hospital beds (per 1,000 people)",Bolivia,BOL,1.35
"Hospital beds (per 1,000 people)",Bosnia and Herzegovina,BIH,..
"Hospital beds (per 1,000 people)",Botswana,BWA,2.22
"Hospital beds (per 1,000 people)",Brazil,BRA,2.46
"Hospital beds (per 1,000 people)",British Virgin Islands,VGB,..
"Hospital beds (per 1,000 people)",Brunei Darussalam,BRN,3.87
"Hospital beds (per 1,000 people)",Bulgaria,BGR,..
"Hospital beds (per 1,000 people)",Burkina Faso,BFA,..
"Hospital beds (per 1,000 people)",Burundi,BDI,..
"Hospital beds (per 1,000 people)",Cabo Verde,CPV,..
"Hospital beds (per 1,000 people)",Cambodia,KHM,..
"Hospital beds (per 1,000 people)",Cameroon,CMR,..
"Hospital beds (per 1,000 people)",Canada,CAN,..
"Hospital beds (per 1,000 people)",Caribbean small states,CSS,..
"Hospital beds (per 1,000 people)",Cayman Islands,CYM,..
"Hospital beds (per 1,000 people)",Central African Republic,CAF,..
"Hospital beds (per 1,000 people)",Central Europe and the Baltics,CEB,..
"Hospital beds (per 1,000 people)",Chad,TCD,..
"Hospital beds (per 1,000 people)",Channel Islands,CHI,..
"Hospital beds (per 1,000 people)",Chile,CHL,1.97
"Hospital beds (per 1,000 people)",China,CHN,..
"Hospital beds (per 1,000 people)",Colombia,COL,..
"Hospital beds (per 1,000 people)",Comoros,COM,..
"Hospital beds (per 1,000 people)","Congo, Dem. Rep.",COD,..
"Hospital beds (per 1,000 people)","Congo, Rep.",COG,..
"Hospital beds (per 1,000 people)",Costa Rica,CRI,1.18
"Hospital beds (per 1,000 people)",Cote d'Ivoire,CIV,..
"Hospital beds (per 1,000 people)",Croatia,HRV,..
"Hospital beds (per 1,000 people)",Cuba,CUB,4.22
"Hospital beds (per 1,000 people)",Curacao,CUW,..
"Hospital beds (per 1,000 people)",Cyprus,CYP,..
"Hospital beds (per 1,000 people)",Czechia,CZE,..
"Hospital beds (per 1,000 people)",Denmark,DNK,2.51
"Hospital beds (per 1,000 people)",Djibouti,DJI,..
"Hospital beds (per 1,000 people)",Dominica,DMA,2.98
"Hospital beds (per 1,000 people)",Dominican Republic,DOM,..
"Hospital beds (per 1,000 people)",Early-demographic dividend,EAR,..
"Hospital beds (per 1,000 people)",East Asia & Pacific,EAS,..
"Hospital beds (per 1,000 people)",East Asia & Pacific (excluding high income),EAP,..
"Hospital beds (per 1,000 people)",East Asia & Pacific (IDA & IBRD countries),TEA,..
"Hospital beds (per 1,000 people)",Ecuador,ECU,1.3
"Hospital beds (per 1,000 people)","Egypt, Arab Rep.",EGY,..
"Hospital beds (per 1,000 people)",El Salvador,SLV,1.16
"Hospital beds (per 1,000 people)",Equatorial Guinea,GNQ,..
"Hospital beds (per 1,000 people)",Eritrea,ERI,..
"Hospital beds (per 1,000 people)",Estonia,EST,..
"Hospital beds (per 1,000 people)",Eswatini,SWZ,..
"Hospital beds (per 1,000 people)",Ethiopia,ETH,..
"Hospital beds (per 1,000 people)",Euro area,EMU,..
"Hospital beds (per 1,000 people)",Europe & Central Asia,ECS,..
"Hospital beds (per 1,000 people)",Europe & Central Asia (excluding high income),ECA,..
"Hospital beds (per 1,000 people)",Europe & Central Asia (IDA & IBRD countries),TEC,..
"Hospital beds (per 1,000 people)",European Union,EUU,..
"Hospital beds (per 1,000 people)",Faroe Islands,FRO,..
"Hospital beds (per 1,000 people)",Fiji,FJI,..
"Hospital beds (per 1,000 people)",Finland,FIN,..
"Hospital beds (per 1,000 people)",Fragile and conflict affected situations,FCS,..
"Hospital beds (per 1,000 people)",France,FRA,..
"Hospital beds (per 1,000 people)",French Polynesia,PYF,..
"Hospital beds (per 1,000 people)",Gabon,GAB,..
"Hospital beds (per 1,000 people)","Gambia, The",GMB,1.15
"Hospital beds (per 1,000 people)",Georgia,GEO,..
"Hospital beds (per 1,000 people)",Germany,DEU,..
"Hospital beds (per 1,000 people)",Ghana,GHA,..
"Hospital beds (per 1,000 people)",Gibraltar,GIB,..
"Hospital beds (per 1,000 people)",Greece,GRC,..
"Hospital beds (per 1,000 people)",Greenland,GRL,..
"Hospital beds (per 1,000 people)",Grenada,GRD,..
"Hospital beds (per 1,000 people)",Guam,GUM,..
"Hospital beds (per 1,000 people)",Guatemala,GTM,0.44
"Hospital beds (per 1,000 people)",Guinea,GIN,..
"Hospital beds (per 1,000 people)",Guinea-Bissau,GNB,..
"Hospital beds (per 1,000 people)",Guyana,GUY,2.59
"Hospital beds (per 1,000 people)",Haiti,HTI,4.77
"Hospital beds (per 1,000 people)",Heavily indebted poor countries (HIPC),HPC,..
"Hospital beds (per 1,000 people)",High income,HIC,..
"Hospital beds (per 1,000 people)",Honduras,HND,0.66
"Hospital beds (per 1,000 people)","Hong Kong SAR, China",HKG,..
"Hospital beds (per 1,000 people)",Hungary,HUN,6.84
"Hospital beds (per 1,000 people)",IBRD only,IBD,..
"Hospital beds (per 1,000 people)",Iceland,ISL,..
"Hospital beds (per 1,000 people)",IDA & IBRD total,IBT,..
"Hospital beds (per 1,000 people)",IDA blend,IDB,..
"Hospital beds (per 1,000 people)",IDA only,IDX,..
"Hospital beds (per 1,000 people)",IDA total,IDA,..
"Hospital beds (per 1,000 people)",India,IND,1.6
"Hospital beds (per 1,000 people)",Indonesia,IDN,1.36
"Hospital beds (per 1,000 people)",Iran,IRN,..
"Hospital beds (per 1,000 people)",Iraq,IRQ,1.3
"Hospital beds (per 1,000 people)",Ireland,IRL,..
"Hospital beds (per 1,000 people)",Isle of Man,IMN,..
"Hospital beds (per 1,000 people)",Israel,ISR,3.06
"Hospital beds (per 1,000 people)",Italy,ITA,..
"Hospital beds (per 1,000 people)",Jamaica,JAM,1.68
"Hospital beds (per 1,000 people)",Japan,JPN,..
"Hospital beds (per 1,000 people)",Jordan,JOR,1.38
"Hospital beds (per 1,000 people)",Kazakhstan,KAZ,..
"Hospital beds (per 1,000 people)",Kenya,KEN,..
"Hospital beds (per 1,000 people)",Kiribati,KIR,..
"Hospital beds (per 1,000 people)",North Korea,PRK,..
"Hospital beds (per 1,000 people)",South Korea,KOR,12.75
"Hospital beds (per 1,000 people)",Kosovo,XKX,..
"Hospital beds (per 1,000 people)",Kuwait,KWT,..
"Hospital beds (per 1,000 people)",Kyrgyz Republic,KGZ,4.23
"Hospital beds (per 1,000 people)",Lao PDR,LAO,1.31
"Hospital beds (per 1,000 people)",Late-demographic dividend,LTE,..
"Hospital beds (per 1,000 people)",Latin America & Caribbean,LCN,1.995593173
"Hospital beds (per 1,000 people)",Latin America & Caribbean (excluding high income),LAC,2.000754997
"Hospital beds (per 1,000 people)",Latin America & the Caribbean (IDA & IBRD countries),TLA,1.948470922
"Hospital beds (per 1,000 people)",Latvia,LVA,..
"Hospital beds (per 1,000 people)",Least developed countries: UN classification,LDC,..
"Hospital beds (per 1,000 people)",Lebanon,LBN,2.73
"Hospital beds (per 1,000 people)",Lesotho,LSO,..
"Hospital beds (per 1,000 people)",Liberia,LBR,1.59
"Hospital beds (per 1,000 people)",Libya,LBY,3.2
"Hospital beds (per 1,000 people)",Liechtenstein,LIE,..
"Hospital beds (per 1,000 people)",Lithuania,LTU,..
"Hospital beds (per 1,000 people)",Low & middle income,LMY,..
"Hospital beds (per 1,000 people)",Low income,LIC,..
"Hospital beds (per 1,000 people)",Lower middle income,LMC,..
"Hospital beds (per 1,000 people)",Luxembourg,LUX,4.15
"Hospital beds (per 1,000 people)","Macao SAR, China",MAC,..
"Hospital beds (per 1,000 people)",Madagascar,MDG,..
"Hospital beds (per 1,000 people)",Malawi,MWI,..
"Hospital beds (per 1,000 people)",Malaysia,MYS,2.01
"Hospital beds (per 1,000 people)",Maldives,MDV,..
"Hospital beds (per 1,000 people)",Mali,MLI,..
"Hospital beds (per 1,000 people)",Malta,MLT,..
"Hospital beds (per 1,000 people)",Marshall Islands,MHL,..
"Hospital beds (per 1,000 people)",Mauritania,MRT,..
"Hospital beds (per 1,000 people)",Mauritius,MUS,3.71
"Hospital beds (per 1,000 people)",Mexico,MEX,1.02
"Hospital beds (per 1,000 people)","Micronesia, Fed. Sts.",FSM,..
"Hospital beds (per 1,000 people)","Middle East, North Africa, Afghanistan & Pakistan",MEA,..
"Hospital beds (per 1,000 people)","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,..
"Hospital beds (per 1,000 people)","Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,..
"Hospital beds (per 1,000 people)",Middle income,MIC,..
"Hospital beds (per 1,000 people)",Moldova,MDA,5.66
"Hospital beds (per 1,000 people)",Monaco,MCO,..
"Hospital beds (per 1,000 people)",Mongolia,MNG,10.55
"Hospital beds (per 1,000 people)",Montenegro,MNE,..
"Hospital beds (per 1,000 people)",Morocco,MAR,..
"Hospital beds (per 1,000 people)",Mozambique,MOZ,0.73
"Hospital beds (per 1,000 people)",Myanmar,MMR,..
"Hospital beds (per 1,000 people)",Namibia,NAM,..
"Hospital beds (per 1,000 people)",Nauru,NRU,..
"Hospital beds (per 1,000 people)",Nepal,NPL,0.39
"Hospital beds (per 1,000 people)",Netherlands,NLD,..
"Hospital beds (per 1,000 people)",New Caledonia,NCL,..
"Hospital beds (per 1,000 people)",New Zealand,NZL,2.66
"Hospital beds (per 1,000 people)",Nicaragua,NIC,0.9
"Hospital beds (per 1,000 people)",Niger,NER,..
"Hospital beds (per 1,000 people)",Nigeria,NGA,..
"Hospital beds (per 1,000 people)",North America,NAC,..
"Hospital beds (per 1,000 people)",North Macedonia,MKD,..
"Hospital beds (per 1,000 people)",Northern Mariana Islands,MNP,..
"Hospital beds (per 1,000 people)",Norway,NOR,..
"Hospital beds (per 1,000 people)",Not classified,INX,..
"Hospital beds (per 1,000 people)",OECD members,OED,..
"Hospital beds (per 1,000 people)",Oman,OMN,..
"Hospital beds (per 1,000 people)",Other small states,OSS,..
"Hospital beds (per 1,000 people)",Pacific island small states,PSS,..
"Hospital beds (per 1,000 people)",Pakistan,PAK,..
"Hospital beds (per 1,000 people)",Palau,PLW,..
"Hospital beds (per 1,000 people)",Panama,PAN,..
"Hospital beds (per 1,000 people)",Papua New Guinea,PNG,..
"Hospital beds (per 1,000 people)",Paraguay,PRY,..
"Hospital beds (per 1,000 people)",Peru,PER,1.6
"Hospital beds (per 1,000 people)",Philippines,PHL,0.96
"Hospital beds (per 1,000 people)",Poland,POL,..
"Hospital beds (per 1,000 people)",Portugal,PRT,..
"Hospital beds (per 1,000 people)",Post-demographic dividend,PST,..
"Hospital beds (per 1,000 people)",Pre-demographic dividend,PRE,..
"Hospital beds (per 1,000 people)",Puerto Rico (US),PRI,..
"Hospital beds (per 1,000 people)",Qatar,QAT,..
"Hospital beds (per 1,000 people)",Romania,ROU,..
"Hospital beds (per 1,000 people)",Russia,RUS,7.03
"Hospital beds (per 1,000 people)",Rwanda,RWA,..
"Hospital beds (per 1,000 people)",Samoa,WSM,..
"Hospital beds (per 1,000 people)",San Marino,SMR,..
"Hospital beds (per 1,000 people)",Sao Tome and Principe,STP,..
"Hospital beds (per 1,000 people)",Saudi Arabia,SAU,2.15
"Hospital beds (per 1,000 people)",Senegal,SEN,..
"Hospital beds (per 1,000 people)",Serbia,SRB,..
"Hospital beds (per 1,000 people)",Seychelles,SYC,..
"Hospital beds (per 1,000 people)",Sierra Leone,SLE,..
"Hospital beds (per 1,000 people)",Singapore,SGP,2.65
"Hospital beds (per 1,000 people)",Sint Maarten (Dutch part),SXM,..
"Hospital beds (per 1,000 people)",Slovak Republic,SVK,..
"Hospital beds (per 1,000 people)",Slovenia,SVN,..
"Hospital beds (per 1,000 people)",Small states,SST,..
"Hospital beds (per 1,000 people)",Solomon Islands,SLB,..
"Hospital beds (per 1,000 people)",Somalia,SOM,..
"Hospital beds (per 1,000 people)",South Africa,ZAF,..
"Hospital beds (per 1,000 people)",South Asia,SAS,1.575631285
"Hospital beds (per 1,000 people)",South Asia (IDA & IBRD),TSA,1.575631285
"Hospital beds (per 1,000 people)",South Sudan,SSD,..
"Hospital beds (per 1,000 people)",Spain,ESP,2.94
"Hospital beds (per 1,000 people)",Sri Lanka,LKA,..
"Hospital beds (per 1,000 people)",St. Kitts and Nevis,KNA,4.33
"Hospital beds (per 1,000 people)",St. Lucia,LCA,1.96
"Hospital beds (per 1,000 people)",St. Martin (French part),MAF,..
"Hospital beds (per 1,000 people)",St. Vincent and the Grenadines,VCT,4.2
"Hospital beds (per 1,000 people)",Sub-Saharan Africa,SSF,..
"Hospital beds (per 1,000 people)",Sub-Saharan Africa (excluding high income),SSA,..
"Hospital beds (per 1,000 people)",Sub-Saharan Africa (IDA & IBRD countries),TSS,..
"Hospital beds (per 1,000 people)",Sudan,SDN,..
"Hospital beds (per 1,000 people)",Suriname,SUR,..
"Hospital beds (per 1,000 people)",Sweden,SWE,..
"Hospital beds (per 1,000 people)",Switzerland,CHE,4.44
"Hospital beds (per 1,000 people)",Syrian Arab Republic,SYR,1.43
"Hospital beds (per 1,000 people)",Tajikistan,TJK,4.32
"Hospital beds (per 1,000 people)",Tanzania,TZA,..
"Hospital beds (per 1,000 people)",Thailand,THA,2.34
"Hospital beds (per 1,000 people)",Timor-Leste,TLS,..
"Hospital beds (per 1,000 people)",Togo,TGO,..
"Hospital beds (per 1,000 people)",Tonga,TON,..
"Hospital beds (per 1,000 people)",Trinidad and Tobago,TTO,1.61
"Hospital beds (per 1,000 people)",Tunisia,TUN,2.42
"Hospital beds (per 1,000 people)",Turkiye,TUR,..
"Hospital beds (per 1,000 people)",Turkmenistan,TKM,4.03
"Hospital beds (per 1,000 people)",Turks and Caicos Islands,TCA,..
"Hospital beds (per 1,000 people)",Tuvalu,TUV,..
"Hospital beds (per 1,000 people)",Uganda,UGA,..
"Hospital beds (per 1,000 people)",Ukraine,UKR,..
"Hospital beds (per 1,000 people)",United Arab Emirates,ARE,1.98
"Hospital beds (per 1,000 people)",United Kingdom,GBR,2.35
"Hospital beds (per 1,000 people)",United States,USA,..
"Hospital beds (per 1,000 people)",Upper middle income,UMC,..
"Hospital beds (per 1,000 people)",Uruguay,URY,2.48
"Hospital beds (per 1,000 people)",Uzbekistan,UZB,4.86
"Hospital beds (per 1,000 people)",Vanuatu,VUT,..
"Hospital beds (per 1,000 people)","Venezuela, RB",VEN,..
"Hospital beds (per 1,000 people)",Viet Nam,VNM,..
"Hospital beds (per 1,000 people)",Virgin Islands (U.S.),VIR,..
"Hospital beds (per 1,000 people)",West Bank and Gaza,PSE,..
"Hospital beds (per 1,000 people)",World,WLD,..
"Hospital beds (per 1,000 people)","Yemen, Rep.",YEM,..
"Hospital beds (per 1,000 people)",Zambia,ZMB,..
"Hospital beds (per 1,000 people)",Zimbabwe,ZWE,..
Last Updated: 07/01/2025,,,
People using at least basic drinking water services (% of population),Afghanistan,AFG,79.69307846
People using at least basic drinking water services (% of population),Africa Eastern and Southern,AFE,..
People using at least basic drinking water services (% of population),Africa Western and Central,AFW,..
People using at least basic drinking water services (% of population),Albania,ALB,95.08151344
People using at least basic drinking water services (% of population),Algeria,DZA,94.63210204
People using at least basic drinking water services (% of population),American Samoa,ASM,99.24475181
People using at least basic drinking water services (% of population),Andorra,AND,100
People using at least basic drinking water services (% of population),Angola,AGO,57.44672553
People using at least basic drinking water services (% of population),Antigua and Barbuda,ATG,98.36495728
People using at least basic drinking water services (% of population),Arab World,ARB,..
People using at least basic drinking water services (% of population),Argentina,ARG,..
People using at least basic drinking water services (% of population),Armenia,ARM,99.95489411
People using at least basic drinking water services (% of population),Aruba,ABW,..
People using at least basic drinking water services (% of population),Australia,AUS,99.96977467
People using at least basic drinking water services (% of population),Austria,AUT,100
People using at least basic drinking water services (% of population),Azerbaijan,AZE,97.00710207
People using at least basic drinking water services (% of population),"Bahamas, The",BHS,..
People using at least basic drinking water services (% of population),Bahrain,BHR,99.91989902
People using at least basic drinking water services (% of population),Bangladesh,BGD,98.03301971
People using at least basic drinking water services (% of population),Barbados,BRB,98.51445042
People using at least basic drinking water services (% of population),Belarus,BLR,99.18791665
People using at least basic drinking water services (% of population),Belgium,BEL,100
People using at least basic drinking water services (% of population),Belize,BLZ,98.40350771
People using at least basic drinking water services (% of population),Benin,BEN,67.12590915
People using at least basic drinking water services (% of population),Bermuda,BMU,99.90314002
People using at least basic drinking water services (% of population),Bhutan,BTN,99.12699463
People using at least basic drinking water services (% of population),Bolivia,BOL,93.60317892
People using at least basic drinking water services (% of population),Bosnia and Herzegovina,BIH,96.10382253
People using at least basic drinking water services (% of population),Botswana,BWA,92.44851614
People using at least basic drinking water services (% of population),Brazil,BRA,99.5894011
People using at least basic drinking water services (% of population),British Virgin Islands,VGB,99.86438356
People using at least basic drinking water services (% of population),Brunei Darussalam,BRN,99.90004922
People using at least basic drinking water services (% of population),Bulgaria,BGR,99.08929849
People using at least basic drinking water services (% of population),Burkina Faso,BFA,49.02263051
People using at least basic drinking water services (% of population),Burundi,BDI,62.32256445
People using at least basic drinking water services (% of population),Cabo Verde,CPV,89.82515425
People using at least basic drinking water services (% of population),Cambodia,KHM,77.06604334
People using at least basic drinking water services (% of population),Cameroon,CMR,68.89556458
People using at least basic drinking water services (% of population),Canada,CAN,99.22198864
People using at least basic drinking water services (% of population),Caribbean small states,CSS,..
People using at least basic drinking water services (% of population),Cayman Islands,CYM,95.53558282
People using at least basic drinking water services (% of population),Central African Republic,CAF,36.19738081
People using at least basic drinking water services (% of population),Central Europe and the Baltics,CEB,..
People using at least basic drinking water services (% of population),Chad,TCD,51.89910104
People using at least basic drinking water services (% of population),Channel Islands,CHI,..
People using at least basic drinking water services (% of population),Chile,CHL,100
People using at least basic drinking water services (% of population),China,CHN,96.69444916
People using at least basic drinking water services (% of population),Colombia,COL,97.3938173
People using at least basic drinking water services (% of population),Comoros,COM,..
People using at least basic drinking water services (% of population),"Congo, Dem. Rep.",COD,35.31309699
People using at least basic drinking water services (% of population),"Congo, Rep.",COG,73.97232686
People using at least basic drinking water services (% of population),Costa Rica,CRI,99.81186902
People using at least basic drinking water services (% of population),Cote d'Ivoire,CIV,72.73826702
People using at least basic drinking water services (% of population),Croatia,HRV,..
People using at least basic drinking water services (% of population),Cuba,CUB,94.55759874
People using at least basic drinking water services (% of population),Curacao,CUW,..
People using at least basic drinking water services (% of population),Cyprus,CYP,99.76513248
People using at least basic drinking water services (% of population),Czechia,CZE,99.8807193
People using at least basic drinking water services (% of population),Denmark,DNK,99.99999983
People using at least basic drinking water services (% of population),Djibouti,DJI,76.10704703
People using at least basic drinking water services (% of population),Dominica,DMA,..
People using at least basic drinking water services (% of population),Dominican Republic,DOM,96.70461445
People using at least basic drinking water services (% of population),Early-demographic dividend,EAR,..
People using at least basic drinking water services (% of population),East Asia & Pacific,EAS,..
People using at least basic drinking water services (% of population),East Asia & Pacific (excluding high income),EAP,..
People using at least basic drinking water services (% of population),East Asia & Pacific (IDA & IBRD countries),TEA,..
People using at least basic drinking water services (% of population),Ecuador,ECU,95.67799951
People using at least basic drinking water services (% of population),"Egypt, Arab Rep.",EGY,98.7679087
People using at least basic drinking water services (% of population),El Salvador,SLV,98.1944683
People using at least basic drinking water services (% of population),Equatorial Guinea,GNQ,..
People using at least basic drinking water services (% of population),Eritrea,ERI,..
People using at least basic drinking water services (% of population),Estonia,EST,99.99999915
People using at least basic drinking water services (% of population),Eswatini,SWZ,72.45384449
People using at least basic drinking water services (% of population),Ethiopia,ETH,50.04256282
People using at least basic drinking water services (% of population),Euro area,EMU,..
People using at least basic drinking water services (% of population),Europe & Central Asia,ECS,..
People using at least basic drinking water services (% of population),Europe & Central Asia (excluding high income),ECA,..
People using at least basic drinking water services (% of population),Europe & Central Asia (IDA & IBRD countries),TEC,..
People using at least basic drinking water services (% of population),European Union,EUU,..
People using at least basic drinking water services (% of population),Faroe Islands,FRO,100
People using at least basic drinking water services (% of population),Fiji,FJI,95.45346194
People using at least basic drinking water services (% of population),Finland,FIN,100
People using at least basic drinking water services (% of population),Fragile and conflict affected situations,FCS,..
People using at least basic drinking water services (% of population),France,FRA,100
People using at least basic drinking water services (% of population),French Polynesia,PYF,100
People using at least basic drinking water services (% of population),Gabon,GAB,86.62492936
People using at least basic drinking water services (% of population),"Gambia, The",GMB,85.06744157
People using at least basic drinking water services (% of population),Georgia,GEO,94.82521607
People using at least basic drinking water services (% of population),Germany,DEU,100
People using at least basic drinking water services (% of population),Ghana,GHA,87.39227104
People using at least basic drinking water services (% of population),Gibraltar,GIB,100
People using at least basic drinking water services (% of population),Greece,GRC,99.99999523
People using at least basic drinking water services (% of population),Greenland,GRL,100
People using at least basic drinking water services (% of population),Grenada,GRD,..
People using at least basic drinking water services (% of population),Guam,GUM,99.6952
People using at least basic drinking water services (% of population),Guatemala,GTM,94.249619
People using at least basic drinking water services (% of population),Guinea,GIN,70.17919763
People using at least basic drinking water services (% of population),Guinea-Bissau,GNB,61.68898345
People using at least basic drinking water services (% of population),Guyana,GUY,95.56886613
People using at least basic drinking water services (% of population),Haiti,HTI,67.06127542
People using at least basic drinking water services (% of population),Heavily indebted poor countries (HIPC),HPC,..
People using at least basic drinking water services (% of population),High income,HIC,..
People using at least basic drinking water services (% of population),Honduras,HND,95.4270668
People using at least basic drinking water services (% of population),"Hong Kong SAR, China",HKG,100
People using at least basic drinking water services (% of population),Hungary,HUN,99.99999885
People using at least basic drinking water services (% of population),IBRD only,IBD,..
People using at least basic drinking water services (% of population),Iceland,ISL,100
People using at least basic drinking water services (% of population),IDA & IBRD total,IBT,..
People using at least basic drinking water services (% of population),IDA blend,IDB,..
People using at least basic drinking water services (% of population),IDA only,IDX,..
People using at least basic drinking water services (% of population),IDA total,IDA,..
People using at least basic drinking water services (% of population),India,IND,92.72465388
People using at least basic drinking water services (% of population),Indonesia,IDN,93.35176582
People using at least basic drinking water services (% of population),Iran,IRN,97.57192402
People using at least basic drinking water services (% of population),Iraq,IRQ,98.37115437
People using at least basic drinking water services (% of population),Ireland,IRL,95.99583147
People using at least basic drinking water services (% of population),Isle of Man,IMN,99.74742984
People using at least basic drinking water services (% of population),Israel,ISR,100
People using at least basic drinking water services (% of population),Italy,ITA,99.91703407
People using at least basic drinking water services (% of population),Jamaica,JAM,91.06403594
People using at least basic drinking water services (% of population),Japan,JPN,99.13674217
People using at least basic drinking water services (% of population),Jordan,JOR,98.96502866
People using at least basic drinking water services (% of population),Kazakhstan,KAZ,95.44405932
People using at least basic drinking water services (% of population),Kenya,KEN,62.19883728
People using at least basic drinking water services (% of population),Kiribati,KIR,74.8564949
People using at least basic drinking water services (% of population),North Korea,PRK,93.86514132
People using at least basic drinking water services (% of population),South Korea,KOR,99.92958764
People using at least basic drinking water services (% of population),Kosovo,XKX,..
People using at least basic drinking water services (% of population),Kuwait,KWT,100
People using at least basic drinking water services (% of population),Kyrgyz Republic,KGZ,90.75355704
People using at least basic drinking water services (% of population),Lao PDR,LAO,85.34039989
People using at least basic drinking water services (% of population),Late-demographic dividend,LTE,..
People using at least basic drinking water services (% of population),Latin America & Caribbean,LCN,..
People using at least basic drinking water services (% of population),Latin America & Caribbean (excluding high income),LAC,..
People using at least basic drinking water services (% of population),Latin America & the Caribbean (IDA & IBRD countries),TLA,..
People using at least basic drinking water services (% of population),Latvia,LVA,98.8420438
People using at least basic drinking water services (% of population),Least developed countries: UN classification,LDC,..
People using at least basic drinking water services (% of population),Lebanon,LBN,92.6
People using at least basic drinking water services (% of population),Lesotho,LSO,73.62876066
People using at least basic drinking water services (% of population),Liberia,LBR,75.13533668
People using at least basic drinking water services (% of population),Libya,LBY,99.8915238
People using at least basic drinking water services (% of population),Liechtenstein,LIE,100
People using at least basic drinking water services (% of population),Lithuania,LTU,98.02597266
People using at least basic drinking water services (% of population),Low & middle income,LMY,..
People using at least basic drinking water services (% of population),Low income,LIC,..
People using at least basic drinking water services (% of population),Lower middle income,LMC,..
People using at least basic drinking water services (% of population),Luxembourg,LUX,99.88300827
People using at least basic drinking water services (% of population),"Macao SAR, China",MAC,100
People using at least basic drinking water services (% of population),Madagascar,MDG,52.70430719
People using at least basic drinking water services (% of population),Malawi,MWI,71.07282907
People using at least basic drinking water services (% of population),Malaysia,MYS,97.10941679
People using at least basic drinking water services (% of population),Maldives,MDV,99.56211426
People using at least basic drinking water services (% of population),Mali,MLI,82.2039904
People using at least basic drinking water services (% of population),Malta,MLT,99.99999912
People using at least basic drinking water services (% of population),Marshall Islands,MHL,85.27744254
People using at least basic drinking water services (% of population),Mauritania,MRT,76.0527122
People using at least basic drinking water services (% of population),Mauritius,MUS,100
People using at least basic drinking water services (% of population),Mexico,MEX,99.54000271
People using at least basic drinking water services (% of population),"Micronesia, Fed. Sts.",FSM,..
People using at least basic drinking water services (% of population),"Middle East, North Africa, Afghanistan & Pakistan",MEA,..
People using at least basic drinking water services (% of population),"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,..
People using at least basic drinking water services (% of population),"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,..
People using at least basic drinking water services (% of population),Middle income,MIC,..
People using at least basic drinking water services (% of population),Moldova,MDA,91.58024326
People using at least basic drinking water services (% of population),Monaco,MCO,100
People using at least basic drinking water services (% of population),Mongolia,MNG,82.81580975
People using at least basic drinking water services (% of population),Montenegro,MNE,98.86039399
People using at least basic drinking water services (% of population),Morocco,MAR,86.84331424
People using at least basic drinking water services (% of population),Mozambique,MOZ,61.48093159
People using at least basic drinking water services (% of population),Myanmar,MMR,82.33106172
People using at least basic drinking water services (% of population),Namibia,NAM,85.69866327
People using at least basic drinking water services (% of population),Nauru,NRU,..
People using at least basic drinking water services (% of population),Nepal,NPL,91.24225081
People using at least basic drinking water services (% of population),Netherlands,NLD,100
People using at least basic drinking water services (% of population),New Caledonia,NCL,99.53867299
People using at least basic drinking water services (% of population),New Zealand,NZL,99.99999623
People using at least basic drinking water services (% of population),Nicaragua,NIC,..
People using at least basic drinking water services (% of population),Niger,NER,48.06025265
People using at least basic drinking water services (% of population),Nigeria,NGA,78.00019357
People using at least basic drinking water services (% of population),North America,NAC,..
People using at least basic drinking water services (% of population),North Macedonia,MKD,97.84027221
People using at least basic drinking water services (% of population),Northern Mariana Islands,MNP,100
People using at least basic drinking water services (% of population),Norway,NOR,100
People using at least basic drinking water services (% of population),Not classified,INX,..
People using at least basic drinking water services (% of population),OECD members,OED,..
People using at least basic drinking water services (% of population),Oman,OMN,92.30971939
People using at least basic drinking water services (% of population),Other small states,OSS,..
People using at least basic drinking water services (% of population),Pacific island small states,PSS,..
People using at least basic drinking water services (% of population),Pakistan,PAK,90.48246306
People using at least basic drinking water services (% of population),Palau,PLW,99.56455201
People using at least basic drinking water services (% of population),Panama,PAN,94.60610698
People using at least basic drinking water services (% of population),Papua New Guinea,PNG,49.16923268
People using at least basic drinking water services (% of population),Paraguay,PRY,99.59589823
People using at least basic drinking water services (% of population),Peru,PER,94.20889819
People using at least basic drinking water services (% of population),Philippines,PHL,94.46428059
People using at least basic drinking water services (% of population),Poland,POL,90.36157032
People using at least basic drinking water services (% of population),Portugal,PRT,99.24568371
People using at least basic drinking water services (% of population),Post-demographic dividend,PST,..
People using at least basic drinking water services (% of population),Pre-demographic dividend,PRE,..
People using at least basic drinking water services (% of population),Puerto Rico (US),PRI,100
People using at least basic drinking water services (% of population),Qatar,QAT,99.9828259
People using at least basic drinking water services (% of population),Romania,ROU,99.99999778
People using at least basic drinking water services (% of population),Russia,RUS,96.96612688
People using at least basic drinking water services (% of population),Rwanda,RWA,64.45210935
People using at least basic drinking water services (% of population),Samoa,WSM,98.272016
People using at least basic drinking water services (% of population),San Marino,SMR,100
People using at least basic drinking water services (% of population),Sao Tome and Principe,STP,77.28513049
People using at least basic drinking water services (% of population),Saudi Arabia,SAU,98.65327913
